 "topic" ,
 "http://example.org/schema#/Intelligent_agent" ,
 "http://example.org/schema#/Intelligent_system" ,
 "http://example.org/schema#/Knowledge_base" ,
 "http://example.org/schema#/Knowledge_graph" ,
 "http://example.org/schema#/Linked_data" ,
 "http://example.org/schema#/Machine_learning" ,
 "http://example.org/schema#/Ontology" ,
 "http://example.org/schema#/Recommender_system" ,
 "http://example.org/schema#/Text_mining" ,
